Jahr,RaumSort,RaumLang,RechtsformSort,RechtsformLang,asBetriebsgrSort,BetriebsgrLang,Arbeitsstaetten,AnzBesch,AnzBeschW,AnzBeschM,AnzVZAano,AnzVZAWano,AnzVZAMano
2018,100,Kreis 10,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,4,3716,1909,1807,3031,1491,1540
2018,101,Höngg,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1177,9310,4312,4998,6989,2865,4125
2018,101,Höngg,0,Alle Rechtsformen,1,Mikrounternehmen,1096,2392,1261,1131,1575,720,856
2018,101,Höngg,0,Alle Rechtsformen,2,Kleine Unternehmen,57,1443,816,627,1075,540,536
2018,101,Höngg,0,Alle Rechtsformen,3,Mittlere Unternehmen,22,3225,1426,1799,2557,1018,1539
2018,101,Höngg,0,Alle Rechtsformen,4,Grosse Unternehmen,2,2250,809,1441,1782,587,1194
2018,101,Höngg,1,Einzelfirmen,0,Alle Betriebsgrössen,681,917,456,461,573,247,327
2018,101,Höngg,1,Einzelfirmen,1,Mikrounternehmen,678,873,452,421,531,244,287
2018,101,Höngg,1,Einzelfirmen,2,Kleine Unternehmen,3,44,4,40,,,
2018,101,Höngg,2,Personengesellschaften,0,Alle Betriebsgrössen,26,57,35,22,36,21,16
2018,101,Höngg,2,Personengesellschaften,1,Mikrounternehmen,26,57,35,22,36,21,16
2018,101,Höngg,3,Aktiengesellschaften,0,Alle Betriebsgrössen,154,1521,811,710,1121,504,616
2018,101,Höngg,3,Aktiengesellschaften,1,Mikrounternehmen,132,592,325,267,429,209,220
2018,101,Höngg,3,Aktiengesellschaften,2,Kleine Unternehmen,16,376,168,208,296,110,186
2018,101,Höngg,3,Aktiengesellschaften,3,Mittlere Unternehmen,6,553,318,235,396,185,210
2018,101,Höngg,4,GmbH,0,Alle Betriebsgrössen,189,542,214,328,426,141,284
2018,101,Höngg,4,GmbH,1,Mikrounternehmen,183,447,184,263,341,116,224
2018,101,Höngg,4,GmbH,2,Kleine Unternehmen,6,95,30,65,85,25,60
2018,101,Höngg,5,Genossenschaften,0,Alle Betriebsgrössen,13,202,135,67,160,101,59
2018,101,Höngg,5,Genossenschaften,1,Mikrounternehmen,7,42,22,20,29,14,15
2018,101,Höngg,5,Genossenschaften,2,Kleine Unternehmen,6,160,113,47,131,87,44
2018,101,Höngg,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,2,2,0,2,2,0,2
2018,101,Höngg,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,2,2,0,2,,,
2018,101,Höngg,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,45,912,593,319,563,363,201
2018,101,Höngg,7,"Vereine, Stiftungen",1,Mikrounternehmen,32,137,98,39,74,51,23
2018,101,Höngg,7,"Vereine, Stiftungen",2,Kleine Unternehmen,9,234,165,69,153,108,45
2018,101,Höngg,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,4,541,330,211,,,
2018,101,Höngg,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,67,5157,2068,3089,4108,1488,2620
2018,101,Höngg,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,36,242,145,97,133,65,69
2018,101,Höngg,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,17,534,336,198,368,207,161
2018,101,Höngg,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,12,2131,778,1353,,,
2018,101,Höngg,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,2250,809,1441,,,
2018,102,Wipkingen,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1143,7297,4205,3092,4940,2555,2385
2018,102,Wipkingen,0,Alle Rechtsformen,1,Mikrounternehmen,1053,2611,1415,1196,1393,583,809
2018,102,Wipkingen,0,Alle Rechtsformen,2,Kleine Unternehmen,78,2263,1185,1078,1619,757,863
2018,102,Wipkingen,0,Alle Rechtsformen,3,Mittlere Unternehmen,10,957,505,452,679,312,367
2018,102,Wipkingen,0,Alle Rechtsformen,4,Grosse Unternehmen,2,1466,1100,366,1249,903,346
2018,102,Wipkingen,1,Einzelfirmen,0,Alle Betriebsgrössen,701,870,434,436,522,227,294
2018,102,Wipkingen,1,Einzelfirmen,1,Mikrounternehmen,700,845,431,414,507,226,280
2018,102,Wipkingen,1,Einzelfirmen,2,Kleine Unternehmen,1,25,3,22,,,
2018,102,Wipkingen,2,Personengesellschaften,0,Alle Betriebsgrössen,18,74,30,44,39,14,25
2018,102,Wipkingen,2,Personengesellschaften,1,Mikrounternehmen,17,34,15,19,24,10,14
2018,102,Wipkingen,2,Personengesellschaften,2,Kleine Unternehmen,1,40,15,25,,,
2018,102,Wipkingen,3,Aktiengesellschaften,0,Alle Betriebsgrössen,130,2075,904,1171,1597,608,990
2018,102,Wipkingen,3,Aktiengesellschaften,1,Mikrounternehmen,84,418,168,250,313,109,204
2018,102,Wipkingen,3,Aktiengesellschaften,2,Kleine Unternehmen,39,1035,476,559,816,330,487
2018,102,Wipkingen,3,Aktiengesellschaften,3,Mittlere Unternehmen,7,622,260,362,468,169,299
2018,102,Wipkingen,4,GmbH,0,Alle Betriebsgrössen,196,847,379,468,585,219,366
2018,102,Wipkingen,4,GmbH,1,Mikrounternehmen,183,469,195,274,340,120,220
2018,102,Wipkingen,4,GmbH,2,Kleine Unternehmen,13,378,184,194,245,99,146
2018,102,Wipkingen,5,Genossenschaften,0,Alle Betriebsgrössen,15,204,111,93,127,70,57
2018,102,Wipkingen,5,Genossenschaften,1,Mikrounternehmen,11,66,32,34,34,16,18
2018,102,Wipkingen,5,Genossenschaften,2,Kleine Unternehmen,4,138,79,59,93,54,39
2018,102,Wipkingen,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,1,1,0,1,1,0,1
2018,102,Wipkingen,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,1,1,0,1,,,
2018,102,Wipkingen,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,41,562,364,198,340,208,132
2018,102,Wipkingen,7,"Vereine, Stiftungen",1,Mikrounternehmen,32,178,97,81,91,43,48
2018,102,Wipkingen,7,"Vereine, Stiftungen",2,Kleine Unternehmen,8,304,198,106,,,
2018,102,Wipkingen,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,80,69,11,,,
2018,102,Wipkingen,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,41,2664,1983,681,1729,1209,520
2018,102,Wipkingen,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,25,600,477,123,83,59,24
2018,102,Wipkingen,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,343,230,113,242,151,91
2018,102,Wipkingen,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,2,255,176,79,,,
2018,102,Wipkingen,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,1466,1100,366,,,
2018,110,Kreis 11,0,Alle Rechtsformen,0,Alle Betriebsgrössen,4377,58266,25267,32999,45416,16872,28540
2018,110,Kreis 11,0,Alle Rechtsformen,1,Mikrounternehmen,3762,10713,5428,5285,7279,3172,4105
2018,110,Kreis 11,0,Alle Rechtsformen,2,Kleine Unternehmen,470,13280,6532,6748,9884,4133,5750
2018,110,Kreis 11,0,Alle Rechtsformen,3,Mittlere Unternehmen,120,16882,7159,9723,13037,4711,8325
2018,110,Kreis 11,0,Alle Rechtsformen,4,Grosse Unternehmen,25,17391,6148,11243,15216,4856,10360
2018,110,Kreis 11,1,Einzelfirmen,0,Alle Betriebsgrössen,1914,3125,1554,1571,2083,890,1193
2018,110,Kreis 11,1,Einzelfirmen,1,Mikrounternehmen,1903,2780,1457,1323,1786,824,962
2018,110,Kreis 11,1,Einzelfirmen,2,Kleine Unternehmen,10,242,90,152,199,61,138
2018,110,Kreis 11,1,Einzelfirmen,3,Mittlere Unternehmen,1,103,7,96,,,
2018,110,Kreis 11,2,Personengesellschaften,0,Alle Betriebsgrössen,74,234,132,102,164,82,82
2018,110,Kreis 11,2,Personengesellschaften,1,Mikrounternehmen,73,216,129,87,147,80,67
2018,110,Kreis 11,2,Personengesellschaften,2,Kleine Unternehmen,1,18,3,15,,,
2018,110,Kreis 11,3,Aktiengesellschaften,0,Alle Betriebsgrössen,1017,35727,13402,22325,29917,9804,20110
2018,110,Kreis 11,3,Aktiengesellschaften,1,Mikrounternehmen,661,3130,1433,1697,2363,952,1410
2018,110,Kreis 11,3,Aktiengesellschaften,2,Kleine Unternehmen,250,6853,2708,4145,5693,1957,3735
2018,110,Kreis 11,3,Aktiengesellschaften,3,Mittlere Unternehmen,84,11049,4146,6903,8842,2838,6003
2018,110,Kreis 11,3,Aktiengesellschaften,4,Grosse Unternehmen,22,14695,5115,9580,13019,4057,8962
2018,110,Kreis 11,4,GmbH,0,Alle Betriebsgrössen,899,5222,2237,2985,3933,1400,2533
2018,110,Kreis 11,4,GmbH,1,Mikrounternehmen,825,2784,1224,1560,2006,736,1270
2018,110,Kreis 11,4,GmbH,2,Kleine Unternehmen,68,1551,631,920,1224,432,792
2018,110,Kreis 11,4,GmbH,3,Mittlere Unternehmen,6,887,382,505,703,232,471
2018,110,Kreis 11,5,Genossenschaften,0,Alle Betriebsgrössen,56,1588,1030,558,984,572,413
2018,110,Kreis 11,5,Genossenschaften,1,Mikrounternehmen,29,209,135,74,135,78,57
2018,110,Kreis 11,5,Genossenschaften,2,Kleine Unternehmen,22,570,344,226,416,232,184
2018,110,Kreis 11,5,Genossenschaften,3,Mittlere Unternehmen,5,809,551,258,433,262,172
2018,110,Kreis 11,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,23,304,130,174,280,111,169
2018,110,Kreis 11,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,19,54,16,38,49,13,36
2018,110,Kreis 11,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,3,58,28,30,,,
2018,110,Kreis 11,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,192,86,106,,,
2018,110,Kreis 11,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,214,4991,2777,2214,3418,1772,1645
2018,110,Kreis 11,7,"Vereine, Stiftungen",1,Mikrounternehmen,161,871,574,297,488,304,184
2018,110,Kreis 11,7,"Vereine, Stiftungen",2,Kleine Unternehmen,45,1349,881,468,805,536,269
2018,110,Kreis 11,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,7,890,485,405,637,313,323
2018,110,Kreis 11,7,"Vereine, Stiftungen",4,Grosse Unternehmen,1,1881,837,1044,,,
2018,110,Kreis 11,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,180,7075,4005,3070,4637,2241,2395
2018,110,Kreis 11,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,91,669,460,209,305,185,119
2018,110,Kreis 11,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,71,2639,1847,792,1475,888,587
2018,110,Kreis 11,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,16,2952,1502,1450,2148,988,1160
2018,110,Kreis 11,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,815,196,619,709,180,529
2018,111,Affoltern,0,Alle Rechtsformen,0,Alle Betriebsgrössen,937,4208,2203,2005,2964,1317,1648
2018,111,Affoltern,0,Alle Rechtsformen,1,Mikrounternehmen,879,2154,1133,1021,1365,592,773
2018,111,Affoltern,0,Alle Rechtsformen,2,Kleine Unternehmen,51,1292,731,561,934,457,478
2018,111,Affoltern,0,Alle Rechtsformen,3,Mittlere Unternehmen,7,762,339,423,665,268,397
2018,111,Affoltern,1,Einzelfirmen,0,Alle Betriebsgrössen,528,757,340,417,495,188,307
2018,111,Affoltern,1,Einzelfirmen,1,Mikrounternehmen,526,733,330,403,473,180,293
2018,111,Affoltern,1,Einzelfirmen,2,Kleine Unternehmen,2,24,10,14,,,
2018,111,Affoltern,2,Personengesellschaften,0,Alle Betriebsgrössen,17,47,20,27,36,13,22
2018,111,Affoltern,2,Personengesellschaften,1,Mikrounternehmen,17,47,20,27,36,13,22
2018,111,Affoltern,3,Aktiengesellschaften,0,Alle Betriebsgrössen,91,842,327,515,705,231,476
2018,111,Affoltern,3,Aktiengesellschaften,1,Mikrounternehmen,76,322,162,160,244,110,135
2018,111,Affoltern,3,Aktiengesellschaften,2,Kleine Unternehmen,12,284,55,229,253,37,217
2018,111,Affoltern,3,Aktiengesellschaften,3,Mittlere Unternehmen,3,236,110,126,,,
2018,111,Affoltern,4,GmbH,0,Alle Betriebsgrössen,195,825,409,416,562,223,338
2018,111,Affoltern,4,GmbH,1,Mikrounternehmen,184,582,268,314,396,145,251
2018,111,Affoltern,4,GmbH,2,Kleine Unternehmen,11,243,141,102,166,78,87
2018,111,Affoltern,5,Genossenschaften,0,Alle Betriebsgrössen,11,282,117,165,237,85,153
2018,111,Affoltern,5,Genossenschaften,1,Mikrounternehmen,5,28,21,7,15,11,4
2018,111,Affoltern,5,Genossenschaften,2,Kleine Unternehmen,4,79,38,41,,,
2018,111,Affoltern,5,Genossenschaften,3,Mittlere Unternehmen,2,175,58,117,,,
2018,111,Affoltern,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,46,426,283,143,263,165,98
2018,111,Affoltern,7,"Vereine, Stiftungen",1,Mikrounternehmen,39,181,140,41,94,64,30
2018,111,Affoltern,7,"Vereine, Stiftungen",2,Kleine Unternehmen,6,153,95,58,91,61,30
2018,111,Affoltern,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,92,48,44,,,
2018,111,Affoltern,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,49,1029,707,322,666,412,254
2018,111,Affoltern,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,32,261,192,69,107,69,38
2018,111,Affoltern,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,16,509,392,117,346,250,96
2018,111,Affoltern,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,259,123,136,,,
2018,115,Oerlikon,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1880,24400,11015,13385,18995,7295,11702
2018,115,Oerlikon,0,Alle Rechtsformen,1,Mikrounternehmen,1607,4839,2658,2181,3302,1615,1689
2018,115,Oerlikon,0,Alle Rechtsformen,2,Kleine Unternehmen,215,6605,3545,3060,4534,2023,2512
2018,115,Oerlikon,0,Alle Rechtsformen,3,Mittlere Unternehmen,48,6632,2787,3845,5164,1829,3334
2018,115,Oerlikon,0,Alle Rechtsformen,4,Grosse Unternehmen,10,6324,2025,4299,5995,1828,4167
2018,115,Oerlikon,1,Einzelfirmen,0,Alle Betriebsgrössen,810,1477,817,660,984,468,516
2018,115,Oerlikon,1,Einzelfirmen,1,Mikrounternehmen,803,1233,749,484,776,425,351
2018,115,Oerlikon,1,Einzelfirmen,2,Kleine Unternehmen,6,141,61,80,110,38,72
2018,115,Oerlikon,1,Einzelfirmen,3,Mittlere Unternehmen,1,103,7,96,,,
2018,115,Oerlikon,2,Personengesellschaften,0,Alle Betriebsgrössen,37,111,77,34,70,44,26
2018,115,Oerlikon,2,Personengesellschaften,1,Mikrounternehmen,37,111,77,34,70,44,26
2018,115,Oerlikon,3,Aktiengesellschaften,0,Alle Betriebsgrössen,477,14465,5455,9010,12360,4132,8229
2018,115,Oerlikon,3,Aktiengesellschaften,1,Mikrounternehmen,323,1590,809,781,1180,538,643
2018,115,Oerlikon,3,Aktiengesellschaften,2,Kleine Unternehmen,115,3314,1444,1870,2626,990,1636
2018,115,Oerlikon,3,Aktiengesellschaften,3,Mittlere Unternehmen,30,3697,1309,2388,,,
2018,115,Oerlikon,3,Aktiengesellschaften,4,Grosse Unternehmen,9,5864,1893,3971,5552,1698,3854
2018,115,Oerlikon,4,GmbH,0,Alle Betriebsgrössen,349,2025,833,1192,1594,555,1040
2018,115,Oerlikon,4,GmbH,1,Mikrounternehmen,325,1184,555,629,859,347,512
2018,115,Oerlikon,4,GmbH,2,Kleine Unternehmen,21,474,213,261,375,147,229
2018,115,Oerlikon,4,GmbH,3,Mittlere Unternehmen,3,367,65,302,,,
2018,115,Oerlikon,5,Genossenschaften,0,Alle Betriebsgrössen,34,1138,813,325,625,417,207
2018,115,Oerlikon,5,Genossenschaften,1,Mikrounternehmen,16,119,84,35,84,52,32
2018,115,Oerlikon,5,Genossenschaften,2,Kleine Unternehmen,15,385,236,149,274,155,118
2018,115,Oerlikon,5,Genossenschaften,3,Mittlere Unternehmen,3,634,493,141,,,
2018,115,Oerlikon,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,10,75,36,39,70,31,38
2018,115,Oerlikon,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,7,17,8,9,15,6,8
2018,115,Oerlikon,6,Ausländische Kapitalgesellschaften,2,Kleine Unternehmen,3,58,28,30,,,
2018,115,Oerlikon,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,94,1342,763,579,841,447,395
2018,115,Oerlikon,7,"Vereine, Stiftungen",1,Mikrounternehmen,69,411,258,153,226,142,85
2018,115,Oerlikon,7,"Vereine, Stiftungen",2,Kleine Unternehmen,24,719,482,237,432,287,145
2018,115,Oerlikon,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,1,212,23,189,,,
2018,115,Oerlikon,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,69,3767,2221,1546,2451,1201,1251
2018,115,Oerlikon,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,27,174,118,56,92,61,32
2018,115,Oerlikon,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,31,1514,1081,433,662,381,282
2018,115,Oerlikon,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,10,1619,890,729,1254,629,624
2018,115,Oerlikon,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,460,132,328,,,
2018,119,Seebach,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1560,29658,12049,17609,23457,8262,15195
2018,119,Seebach,0,Alle Rechtsformen,1,Mikrounternehmen,1276,3720,1637,2083,2613,967,1645
2018,119,Seebach,0,Alle Rechtsformen,2,Kleine Unternehmen,204,5383,2256,3127,4416,1654,2762
2018,119,Seebach,0,Alle Rechtsformen,3,Mittlere Unternehmen,65,9488,4033,5455,7207,2612,4595
2018,119,Seebach,0,Alle Rechtsformen,4,Grosse Unternehmen,15,11067,4123,6944,9221,3029,6193
2018,119,Seebach,1,Einzelfirmen,0,Alle Betriebsgrössen,576,891,397,494,604,233,371
2018,119,Seebach,1,Einzelfirmen,1,Mikrounternehmen,574,814,378,436,537,219,318
2018,119,Seebach,1,Einzelfirmen,2,Kleine Unternehmen,2,77,19,58,,,
2018,119,Seebach,2,Personengesellschaften,0,Alle Betriebsgrössen,20,76,35,41,59,25,34
2018,119,Seebach,2,Personengesellschaften,1,Mikrounternehmen,19,58,32,26,42,23,19
2018,119,Seebach,2,Personengesellschaften,2,Kleine Unternehmen,1,18,3,15,,,
2018,119,Seebach,3,Aktiengesellschaften,0,Alle Betriebsgrössen,449,20420,7620,12800,16851,5444,11407
2018,119,Seebach,3,Aktiengesellschaften,1,Mikrounternehmen,262,1218,462,756,938,305,633
2018,119,Seebach,3,Aktiengesellschaften,2,Kleine Unternehmen,123,3255,1209,2046,2814,931,1883
2018,119,Seebach,3,Aktiengesellschaften,3,Mittlere Unternehmen,51,7116,2727,4389,5632,1848,3784
2018,119,Seebach,3,Aktiengesellschaften,4,Grosse Unternehmen,13,8831,3222,5609,7467,2360,5107
2018,119,Seebach,4,GmbH,0,Alle Betriebsgrössen,355,2372,995,1377,1778,622,1155
2018,119,Seebach,4,GmbH,1,Mikrounternehmen,316,1018,401,617,751,244,507
2018,119,Seebach,4,GmbH,2,Kleine Unternehmen,36,834,277,557,684,207,476
2018,119,Seebach,4,GmbH,3,Mittlere Unternehmen,3,520,317,203,,,
2018,119,Seebach,5,Genossenschaften,0,Alle Betriebsgrössen,11,168,100,68,123,69,53
2018,119,Seebach,5,Genossenschaften,1,Mikrounternehmen,8,62,30,32,37,15,21
2018,119,Seebach,5,Genossenschaften,2,Kleine Unternehmen,3,106,70,36,,,
2018,119,Seebach,6,Ausländische Kapitalgesellschaften,0,Alle Betriebsgrössen,13,229,94,135,211,80,131
2018,119,Seebach,6,Ausländische Kapitalgesellschaften,1,Mikrounternehmen,12,37,8,29,35,7,28
2018,119,Seebach,6,Ausländische Kapitalgesellschaften,3,Mittlere Unternehmen,1,192,86,106,,,
2018,119,Seebach,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,74,3223,1731,1492,2312,1160,1152
2018,119,Seebach,7,"Vereine, Stiftungen",1,Mikrounternehmen,53,279,176,103,167,98,69
2018,119,Seebach,7,"Vereine, Stiftungen",2,Kleine Unternehmen,15,477,304,173,282,189,93
2018,119,Seebach,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,5,586,414,172,375,254,121
2018,119,Seebach,7,"Vereine, Stiftungen",4,Grosse Unternehmen,1,1881,837,1044,,,
2018,119,Seebach,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,62,2279,1077,1202,1519,629,892
2018,119,Seebach,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,32,234,150,84,106,56,50
2018,119,Seebach,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,24,616,374,242,466,257,210
2018,119,Seebach,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,5,1074,489,585,,,
2018,119,Seebach,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,355,64,291,,,
2018,120,Kreis 12,0,Alle Rechtsformen,0,Alle Betriebsgrössen,1115,7358,3992,3366,5040,2342,2699
2018,120,Kreis 12,0,Alle Rechtsformen,1,Mikrounternehmen,1008,2905,1572,1333,1652,716,935
2018,120,Kreis 12,0,Alle Rechtsformen,2,Kleine Unternehmen,94,2562,1529,1033,1821,968,855
2018,120,Kreis 12,0,Alle Rechtsformen,3,Mittlere Unternehmen,11,1171,533,638,909,352,557
2018,120,Kreis 12,0,Alle Rechtsformen,4,Grosse Unternehmen,2,720,358,362,658,306,352
2018,120,Kreis 12,1,Einzelfirmen,0,Alle Betriebsgrössen,627,903,414,489,577,229,348
2018,120,Kreis 12,1,Einzelfirmen,1,Mikrounternehmen,626,887,405,482,563,221,342
2018,120,Kreis 12,1,Einzelfirmen,2,Kleine Unternehmen,1,16,9,7,,,
2018,120,Kreis 12,2,Personengesellschaften,0,Alle Betriebsgrössen,17,56,25,31,43,14,28
2018,120,Kreis 12,2,Personengesellschaften,1,Mikrounternehmen,16,35,21,14,,,
2018,120,Kreis 12,2,Personengesellschaften,2,Kleine Unternehmen,1,21,4,17,,,
2018,120,Kreis 12,3,Aktiengesellschaften,0,Alle Betriebsgrössen,119,1625,673,952,1268,415,854
2018,120,Kreis 12,3,Aktiengesellschaften,1,Mikrounternehmen,90,438,215,223,322,135,187
2018,120,Kreis 12,3,Aktiengesellschaften,2,Kleine Unternehmen,23,511,185,326,406,112,295
2018,120,Kreis 12,3,Aktiengesellschaften,3,Mittlere Unternehmen,6,676,273,403,540,168,372
2018,120,Kreis 12,4,GmbH,0,Alle Betriebsgrössen,191,815,349,466,591,216,374
2018,120,Kreis 12,4,GmbH,1,Mikrounternehmen,183,611,236,375,443,139,303
2018,120,Kreis 12,4,GmbH,2,Kleine Unternehmen,8,204,113,91,,,
2018,120,Kreis 12,5,Genossenschaften,0,Alle Betriebsgrössen,18,402,210,192,289,138,152
2018,120,Kreis 12,5,Genossenschaften,1,Mikrounternehmen,8,50,30,20,27,17,10
2018,120,Kreis 12,5,Genossenschaften,2,Kleine Unternehmen,9,289,147,142,206,92,115
2018,120,Kreis 12,5,Genossenschaften,3,Mittlere Unternehmen,1,63,33,30,,,
2018,120,Kreis 12,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,63,1217,835,382,779,516,263
2018,120,Kreis 12,7,"Vereine, Stiftungen",1,Mikrounternehmen,38,208,143,65,106,66,40
2018,120,Kreis 12,7,"Vereine, Stiftungen",2,Kleine Unternehmen,22,651,491,160,434,321,113
2018,120,Kreis 12,7,"Vereine, Stiftungen",3,Mittlere Unternehmen,3,358,201,157,,,
2018,120,Kreis 12,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,80,2340,1486,854,1493,814,680
2018,120,Kreis 12,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,47,676,522,154,168,127,42
2018,120,Kreis 12,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,30,870,580,290,593,355,238
2018,120,Kreis 12,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,74,26,48,,,
2018,120,Kreis 12,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,2,720,358,362,658,306,352
2018,121,Saatlen,0,Alle Rechtsformen,0,Alle Betriebsgrössen,265,1773,816,957,1315,489,828
2018,121,Saatlen,0,Alle Rechtsformen,1,Mikrounternehmen,236,619,322,297,383,162,223
2018,121,Saatlen,0,Alle Rechtsformen,2,Kleine Unternehmen,27,727,395,332,522,239,283
2018,121,Saatlen,0,Alle Rechtsformen,3,Mittlere Unternehmen,1,74,26,48,74,26,48
2018,121,Saatlen,0,Alle Rechtsformen,4,Grosse Unternehmen,1,353,73,280,336,62,274
2018,121,Saatlen,1,Einzelfirmen,0,Alle Betriebsgrössen,158,212,88,124,136,45,91
2018,121,Saatlen,1,Einzelfirmen,1,Mikrounternehmen,158,212,88,124,136,45,91
2018,121,Saatlen,2,Personengesellschaften,0,Alle Betriebsgrössen,4,16,9,7,12,6,6
2018,121,Saatlen,2,Personengesellschaften,1,Mikrounternehmen,4,16,9,7,,,
2018,121,Saatlen,3,Aktiengesellschaften,0,Alle Betriebsgrössen,20,192,75,117,147,44,103
2018,121,Saatlen,3,Aktiengesellschaften,1,Mikrounternehmen,15,94,53,41,57,27,30
2018,121,Saatlen,3,Aktiengesellschaften,2,Kleine Unternehmen,5,98,22,76,90,17,73
2018,121,Saatlen,4,GmbH,0,Alle Betriebsgrössen,42,216,85,131,156,50,106
2018,121,Saatlen,4,GmbH,1,Mikrounternehmen,41,177,68,109,124,38,86
2018,121,Saatlen,4,GmbH,2,Kleine Unternehmen,1,39,17,22,,,
2018,121,Saatlen,5,Genossenschaften,0,Alle Betriebsgrössen,5,129,63,66,91,40,51
2018,121,Saatlen,5,Genossenschaften,1,Mikrounternehmen,1,2,1,1,,,
2018,121,Saatlen,5,Genossenschaften,2,Kleine Unternehmen,4,127,62,65,89,39,50
2018,121,Saatlen,7,"Vereine, Stiftungen",0,Alle Betriebsgrössen,14,162,127,35,96,73,24
2018,121,Saatlen,7,"Vereine, Stiftungen",1,Mikrounternehmen,9,40,32,8,24,19,6
2018,121,Saatlen,7,"Vereine, Stiftungen",2,Kleine Unternehmen,5,122,95,27,72,54,18
2018,121,Saatlen,8,"Öffentliche Unternehmen, Verwaltung",0,Alle Betriebsgrössen,22,846,369,477,677,231,447
2018,121,Saatlen,8,"Öffentliche Unternehmen, Verwaltung",1,Mikrounternehmen,8,78,71,7,28,26,3
2018,121,Saatlen,8,"Öffentliche Unternehmen, Verwaltung",2,Kleine Unternehmen,12,341,199,142,239,117,122
2018,121,Saatlen,8,"Öffentliche Unternehmen, Verwaltung",3,Mittlere Unternehmen,1,74,26,48,,,
2018,121,Saatlen,8,"Öffentliche Unternehmen, Verwaltung",4,Grosse Unternehmen,1,353,73,280,,,
